timestamp,hand,wrist_x,wrist_y,wrist_z,chin_x,chin_y,chin_z
1764618447.924,1,0.18504102528095245,0.7264731526374817,7.666233869940697e-08,0.555954098701477,0.41591888666152954,0.0012202663347125053
1764618451.049,0,0.7984464168548584,0.844360888004303,2.7406412073105457e-07,0.5693351030349731,0.4030986428260803,-0.002053217263892293
1764618451.564,0,0.8316859006881714,0.8317297697067261,3.5877937420991657e-07,0.5743474364280701,0.40343043208122253,0.0015394400106742978
1764618452.073,0,0.8117565512657166,0.8224916458129883,3.338801093377697e-07,0.5693979263305664,0.4042646288871765,0.00012965795758645982
1764618453.107,0,0.9373081922531128,0.8554373979568481,2.9424683134493534e-07,0.5888084769248962,0.40846073627471924,0.007433748338371515
1764618453.107,1,0.9375524520874023,0.919082760810852,9.299937886453336e-08,0.5888084769248962,0.40846073627471924,0.007433748338371515
1764618453.665,0,0.2794945538043976,0.6831575036048889,5.822104398589545e-08,0.5865186452865601,0.4129241108894348,0.006750273518264294
1764618453.665,1,0.8897353410720825,0.7609312534332275,2.13664947068537e-07,0.5865186452865601,0.4129241108894348,0.006750273518264294
1764618455.21,0,0.7543196082115173,0.8639941811561584,4.5067369569551374e-07,0.5667851567268372,0.4128081202507019,-0.00584716210141778
1764618455.721,0,0.2391921579837799,0.7560189962387085,5.2697121333267205e-08,0.5495509505271912,0.39727982878685,-0.0022043155040591955
1764618455.721,1,0.694634199142456,0.8913444876670837,4.416645822402643e-07,0.5495509505271912,0.39727982878685,-0.0022043155040591955
1764618456.778,0,0.7620373964309692,0.8442444801330566,3.1001937372820976e-07,0.5613764524459839,0.40013381838798523,-0.0009633662411943078
1764618459.384,0,0.9351715445518494,0.7981492877006531,2.9204676366134663e-07,0.5781720876693726,0.4243990182876587,0.009830772876739502
1764618460.432,0,0.7922022938728333,0.8842145204544067,1.7636695304190653e-07,0.5656799077987671,0.40228402614593506,0.005183747038245201
1764618461.509,0,0.5093053579330444,0.9641177654266357,3.710345595209219e-07,0.5467032194137573,0.401748389005661,-0.0032002287916839123
1764618461.509,1,0.17905500531196594,0.7294422388076782,1.4700314743265608e-08,0.5467032194137573,0.401748389005661,-0.0032002287916839123
1764618462.028,0,0.150957390666008,0.7413036227226257,1.5970329059200594e-07,0.5182063579559326,0.40008506178855896,-0.01213130820542574
1764618462.028,1,0.4911316931247711,0.9366071224212646,1.0089031121651715e-07,0.5182063579559326,0.40008506178855896,-0.01213130820542574
1764618462.569,0,0.12462900578975677,0.7276827096939087,-5.3410712297363716e-08,0.3294738233089447,0.4279502034187317,0.00421478133648634
1764618462.569,1,0.37242555618286133,0.8442659974098206,3.7128111785023066e-07,0.3294738233089447,0.4279502034187317,0.00421478133648634
1764618463.084,0,0.35528048872947693,0.8407085537910461,3.536311510288215e-07,0.30864548683166504,0.43189123272895813,0.00548976706340909
1764618463.601,0,0.1586158722639084,0.7288327813148499,8.304829179905937e-08,0.3458009362220764,0.414376437664032,0.006168324965983629
1764618463.601,1,0.397670179605484,0.8524659872055054,3.370536774127686e-07,0.3458009362220764,0.414376437664032,0.006168324965983629
1764618464.127,0,0.8980008363723755,0.8983913064002991,2.5008870352394297e-07,0.6120476722717285,0.44997432827949524,0.00868099182844162
1764618464.127,1,0.32734227180480957,0.8565279841423035,8.228950321154116e-08,0.6120476722717285,0.44997432827949524,0.00868099182844162
1764618467.209,0,0.15435706079006195,0.8329681158065796,2.1309642761480063e-07,,,
1764618469.819,0,0.2146531492471695,0.8017656207084656,1.4866789399547997e-07,,,
1764618472.905,0,0.8538867235183716,0.8765273094177246,3.214840944565367e-07,,,
1764618472.905,1,0.27016597986221313,0.7564514875411987,1.5674874731530508e-08,,,
1764618473.44,0,0.23324723541736603,0.755713701248169,-2.454322896028316e-07,0.5551530122756958,0.3907408118247986,0.01664585992693901
1764618473.44,1,0.22236305475234985,0.7558887600898743,-1.3918914021360251e-08,0.5551530122756958,0.3907408118247986,0.01664585992693901
1764618473.959,0,0.7617616057395935,0.8766806125640869,2.491073871624394e-07,0.5475273728370667,0.40502727031707764,0.016393357887864113
1764618473.959,1,0.18281063437461853,0.717047929763794,1.0451077514517237e-07,0.5475273728370667,0.40502727031707764,0.016393357887864113
1764618474.488,0,0.7683522701263428,0.8899742364883423,2.4175793100766896e-07,0.5535469055175781,0.403159499168396,0.009983792901039124
1764618474.991,0,0.20549404621124268,0.738518238067627,1.1095811203176709e-07,0.5597425103187561,0.4025404453277588,0.0017143599689006805
1764618475.517,0,0.174964040517807,0.7391511797904968,1.1367896846081749e-08,0.549436628818512,0.4118981659412384,-0.0018139067105948925
1764618476.07,0,0.7393674254417419,0.9321091175079346,5.2716615073222783e-08,0.5625728368759155,0.42923349142074585,-0.00185913045424968
1764618476.07,1,0.7341693639755249,0.9236686825752258,1.5283298182566796e-07,0.5625728368759155,0.42923349142074585,-0.00185913045424968
1764618476.571,0,0.203856959939003,0.7300733923912048,1.0778156678270534e-07,0.5470513701438904,0.4222731590270996,0.003960699774324894
1764618477.081,0,0.717964231967926,0.8090075254440308,-3.124872876014706e-07,0.5348778963088989,0.41175276041030884,-0.00693968590348959
1764618477.602,0,0.21007990837097168,0.7347067594528198,-2.902606865973212e-07,0.5448211431503296,0.41672348976135254,0.0022949802223592997
1764618477.602,1,0.7821379899978638,0.884851336479187,3.4365530154900625e-07,0.5448211431503296,0.41672348976135254,0.0022949802223592997
1764618477.602,2,0.7689459919929504,0.8822022080421448,3.4180325769739284e-07,0.5448211431503296,0.41672348976135254,0.0022949802223592997
1764618478.103,0,0.16918185353279114,0.7434908151626587,1.26494811070188e-07,0.5419793128967285,0.40959998965263367,-0.002769071375951171
1764618478.103,1,0.6920132637023926,0.889553427696228,4.81676465824421e-07,0.5419793128967285,0.40959998965263367,-0.002769071375951171
1764618478.614,0,0.10742157697677612,0.7306383848190308,2.0075548334830273e-08,0.5306916236877441,0.42363911867141724,-0.0012296901550143957
1764618478.614,1,0.6250813007354736,0.9406362771987915,2.2866646531838342e-07,0.5306916236877441,0.42363911867141724,-0.0012296901550143957
1764618479.13,0,0.8085638284683228,0.9245390892028809,2.881522789266455e-07,0.5500501990318298,0.41603168845176697,-0.001389050972647965
1764618479.653,0,0.9300025105476379,0.864734947681427,3.3866757576106465e-07,0.5554258227348328,0.4087231755256653,0.0017339751357212663
1764618479.653,1,0.16875386238098145,0.6714425086975098,-1.2799049597944645e-09,0.5554258227348328,0.4087231755256653,0.0017339751357212663
1764618480.166,0,0.8869079947471619,0.8113145232200623,3.67634754638857e-07,0.5507822036743164,0.39747294783592224,-0.006150572560727596
1764618480.701,0,0.2103188931941986,0.732608437538147,5.057031415844904e-08,0.557645857334137,0.39365285634994507,-0.00893910601735115
1764618480.701,1,0.8552392721176147,0.8345859050750732,3.3771780749702884e-07,0.557645857334137,0.39365285634994507,-0.00893910601735115
1764618481.213,0,0.8632259368896484,0.8454221487045288,3.1708458436696674e-07,0.5523192882537842,0.3877902328968048,-0.007228977046906948
1764618481.213,1,0.1784658133983612,0.7429839372634888,2.012943589591032e-08,0.5523192882537842,0.3877902328968048,-0.007228977046906948
1764618481.213,2,0.8348578810691833,0.8520104289054871,4.0428724901175883e-07,0.5523192882537842,0.3877902328968048,-0.007228977046906948
1764618482.78,0,0.9518037438392639,0.8730223774909973,3.0734463507542387e-07,0.5530927181243896,0.41560274362564087,-0.0031223921105265617
1764618483.323,0,0.2143596112728119,0.7610282301902771,9.943187251337804e-08,0.5563579797744751,0.4212082624435425,4.3920150346821174e-05
1764618483.838,0,0.18747305870056152,0.7580413222312927,6.56087095762814e-08,0.5497702956199646,0.4153071641921997,0.000669421220663935
1764618483.838,1,0.8124947547912598,0.879996657371521,2.8734717716361047e-07,0.5497702956199646,0.4153071641921997,0.000669421220663935
1764618484.365,0,0.8079755902290344,0.8830188512802124,2.5300693096141913e-07,0.5570078492164612,0.4154624938964844,-0.008218728005886078
1764618484.365,1,0.14068473875522614,0.7266353368759155,8.106713522693099e-09,0.5570078492164612,0.4154624938964844,-0.008218728005886078
1764618484.889,0,0.8171207308769226,0.9256609678268433,2.1149665485609148e-07,0.5704767107963562,0.42961710691452026,-0.0038462053053081036
1764618485.928,0,0.8567260503768921,0.8615976572036743,3.4508562407609134e-07,0.5641242265701294,0.4050179421901703,-0.006966517306864262
1764618486.985,0,0.18323352932929993,0.6560540795326233,2.9105954979513626e-08,0.5738981366157532,0.4326733648777008,0.0075048110447824
1764618489.076,0,0.931114137172699,0.7709582448005676,-6.45162572254776e-08,0.5957484245300293,0.42482107877731323,0.0010771064553409815
1764618490.633,0,0.3292088210582733,0.7618815898895264,-2.7277883418719284e-07,0.5862621068954468,0.4263466000556946,-0.0073896655812859535
1764618491.134,0,0.8612273335456848,0.8193051815032959,3.112539275207382e-07,0.5770689845085144,0.42658859491348267,0.0086649926379323
1764618492.188,0,0.8427470326423645,0.8589316606521606,3.140039268600958e-07,0.5763626098632812,0.43146151304244995,0.008383522741496563
1764618493.232,0,0.7636224627494812,0.8528083562850952,3.1751844176142185e-07,0.5624605417251587,0.4103022813796997,0.0009492135723121464
1764618493.762,0,0.701928973197937,0.9189878106117249,1.9237890569456795e-07,0.5555363893508911,0.40468740463256836,-0.0015076707350090146
1764618494.273,0,0.24713914096355438,0.8246244788169861,7.787421196780997e-08,0.5627199411392212,0.4110233187675476,0.0013666375307366252
1764618494.273,1,0.7347390055656433,0.8941246867179871,2.3319132935739617e-07,0.5627199411392212,0.4110233187675476,0.0013666375307366252
1764618494.821,0,0.7356999516487122,0.8819082379341125,2.354338590748739e-07,0.5601012110710144,0.40973392128944397,0.003771995659917593
1764618495.351,0,0.6986174583435059,0.8775571584701538,2.0236237219251052e-07,0.5581614971160889,0.41177400946617126,-0.0034229238517582417
1764618495.351,1,0.25622689723968506,0.8220864534378052,-1.1896796792143505e-07,0.5581614971160889,0.41177400946617126,-0.0034229238517582417
1764618495.351,2,0.6987299919128418,0.874578058719635,-2.492417934263358e-07,0.5581614971160889,0.41177400946617126,-0.0034229238517582417
1764618495.888,0,0.7017415165901184,0.9089179635047913,2.067253603854624e-07,0.5576324462890625,0.4134127199649811,0.002540096640586853
1764618495.888,1,0.7100417613983154,0.9469900131225586,3.3275588862125005e-07,0.5576324462890625,0.4134127199649811,0.002540096640586853
1764618496.404,0,0.702433168888092,0.9446970820426941,2.8898691084577877e-07,0.5513664484024048,0.4164716601371765,0.002403219463303685
1764618496.919,0,0.1957780122756958,0.6798872351646423,1.8867798434740735e-09,0.5627689957618713,0.40567290782928467,0.00032554668723605573
1764618497.445,0,0.7932009696960449,0.877956748008728,2.988282403748599e-07,0.574109673500061,0.4033665657043457,-0.006302635185420513
1764618497.445,1,0.2731081247329712,0.7357443571090698,-1.2986842534701282e-07,0.574109673500061,0.4033665657043457,-0.006302635185420513
1764618497.991,0,0.782764732837677,0.8723664283752441,3.876005507663649e-07,0.5683611035346985,0.4000891447067261,-0.003902169642969966
1764618497.991,1,0.2609429359436035,0.7279735803604126,-1.268015097366515e-07,0.5683611035346985,0.4000891447067261,-0.003902169642969966
1764618498.495,0,0.7825363874435425,0.8963903188705444,2.853398939350882e-07,0.5622262954711914,0.4079955220222473,-0.0025680505204945803
1764618499.511,0,0.9380990862846375,0.8142423033714294,3.36787252308568e-07,0.5825351476669312,0.417481005191803,-0.0022821580059826374
1764618500.058,0,0.9377995133399963,0.7621086239814758,2.460737391629664e-07,0.5807337760925293,0.41498470306396484,-0.007647684775292873
1764618500.058,1,0.22616365551948547,0.7015982270240784,1.281946566678016e-07,0.5807337760925293,0.41498470306396484,-0.007647684775292873
1764618500.572,0,0.8447487354278564,0.7575154304504395,-2.6948654863190313e-07,0.5635687708854675,0.39987730979919434,0.006723989732563496
1764618500.572,1,0.28512805700302124,0.6830333471298218,1.4121323488325288e-07,0.5635687708854675,0.39987730979919434,0.006723989732563496
1764618501.084,0,0.7966410517692566,0.8037192225456238,-3.0074286883063905e-07,0.5703455209732056,0.4167236089706421,0.0024239569902420044
1764618501.084,1,0.3140208125114441,0.7211409211158752,-6.472107827448781e-08,0.5703455209732056,0.4167236089706421,0.0024239569902420044
1764618501.598,0,0.7875925302505493,0.8834850788116455,3.632582945556351e-07,0.5676530003547668,0.4124210476875305,0.0022421458270400763
1764618501.598,1,0.8032379746437073,0.8780723214149475,2.425107652470615e-07,0.5676530003547668,0.4124210476875305,0.0022421458270400763
1764618502.155,0,0.6810632944107056,0.9078813195228577,2.0216280915974494e-07,0.5615407228469849,0.4210628867149353,-0.0005121523863635957
1764618502.155,1,0.6854172348976135,0.8908537030220032,3.9049305655680655e-07,0.5615407228469849,0.4210628867149353,-0.0005121523863635957
1764618503.188,0,0.8233433961868286,0.8580142259597778,3.5882433735423547e-07,0.5819215178489685,0.4077216386795044,-0.006677792873233557
1764618503.709,0,0.8222009539604187,0.861569344997406,3.0018003371878876e-07,0.566541314125061,0.4044495224952698,-0.004150755237787962
1764618503.709,1,0.8072035908699036,0.8581469655036926,3.073255072649772e-07,0.566541314125061,0.4044495224952698,-0.004150755237787962
1764618504.239,0,0.8268696069717407,0.8708920478820801,2.9863508643757086e-07,0.5728882551193237,0.41209137439727783,-0.003160902764648199
1764618504.239,1,0.8053439259529114,0.8736507296562195,2.0465640204747615e-07,0.5728882551193237,0.41209137439727783,-0.003160902764648199
1764618504.744,0,0.9498101472854614,0.8392115831375122,2.886950198899285e-07,0.5795024633407593,0.4037378132343292,0.0029094514902681112
1764618505.755,0,0.22409236431121826,0.6994038820266724,-2.2680548283915414e-07,0.5842901468276978,0.4048653841018677,-0.002959401113912463
1764618505.755,1,0.9686264991760254,0.7250122427940369,3.9639175497541146e-07,0.5842901468276978,0.4048653841018677,-0.002959401113912463
1764618506.272,0,0.8566428422927856,0.8332780003547668,3.713977321240236e-07,0.5700175166130066,0.40369075536727905,0.00320499949157238
1764618506.784,0,0.8075706958770752,0.8618108630180359,3.605431686537486e-07,0.5668095350265503,0.4067046046257019,0.0029155181255191565
1764618507.285,0,0.7484591007232666,0.866030216217041,4.372166984012438e-07,0.5624963045120239,0.4081413149833679,-0.010979654267430305
1764618507.793,0,0.25670626759529114,0.7534930109977722,8.320417776985778e-08,0.56464022397995,0.4006367623806,-0.003960323054343462
1764618507.793,1,0.7072157859802246,0.8806726336479187,4.000502542567119e-07,0.56464022397995,0.4006367623806,-0.003960323054343462
1764618508.333,0,0.7126604914665222,0.9091472625732422,1.452451527939047e-07,0.5676937103271484,0.40247413516044617,-0.0016385673079639673
1764618509.35,0,0.79001784324646,0.8739165663719177,2.849638462976145e-07,0.5686307549476624,0.40290868282318115,-0.007650602143257856
1764618509.881,0,0.7883381843566895,0.8770937323570251,3.008238422808063e-07,0.5682198405265808,0.4047560393810272,-0.004965259227901697
1764618510.413,0,0.8025516271591187,0.8792608380317688,3.230834408896044e-07,0.565345823764801,0.4089382290840149,-0.004748635925352573
1764618510.413,1,0.7897996306419373,0.8739667534828186,2.965148269140627e-07,0.565345823764801,0.4089382290840149,-0.004748635925352573
1764618510.936,0,0.7655448317527771,0.9148815274238586,2.5255553737224545e-07,0.5569383502006531,0.38561955094337463,-0.000745961326174438
1764618511.459,0,0.2584352493286133,0.8013189435005188,5.279052572859655e-08,,,
